acceptedSymbol,taxon_id
"SABI","78929"
"SADE10","78930"
"SAMA11","122145"
"SARU","78933"
"SAAM11","900550"
"SAAR21","NaN"
"SABE4","NaN"
"SABE5","NaN"
"SABR11","900557"
"SACO10","NaN"
"SACR10","NaN"
"SADI3","NaN"
"SADU","NaN"
"SAEH","NaN"
"SAGA","NaN"
"SAGL3","NaN"
"SAGR7","NaN"
"SAJA7","NaN"
"SALA10","NaN"
"SAOB","NaN"
"SAPE9","NaN"
"SAPE14","168348"
"SAPR7","NaN"
"SARU2","NaN"
"SASC9","NaN"
"SASI5","NaN"
"SASM2","NaN"
"SASO4","NaN"
"SAWA","NaN"
"SAWI","NaN"
"SAAL","168313"
"SAALA","57259"
"SAALL","242729"
"SAAM2","891217"
"SAAR3","168314"
"SAAR27","67799"
"SAAR6","67800"
"SAAR7","168315"
"SAAR14","168316"
"SAAT","168317"
"SABA7","168318"
"SABA3","168319"
"SABA4","168320"
"SABE2","54843"
"SABO","69993"
"SABO2","78934"
"SABR","78935"
"SABRB7","81355"
"SABRP5","242732"
"SABR2","78936"
"SACA37","168321"
"SACA4","168322"
"SACA5","125683"
"SACA6","168323"
"SACH","168324"
"SACH6","168325"
"SACO2","168327"
"SACO3","155000"
"SADE2","78937"
"SADI","900548"
"SADR","78938"
"SAEA","78939"
"SAER","128808"
"SAEX","59008"
"SAFA","168331"
"SAFL","168332"
"SAFU","168334"
"SAGE2","78940"
"SAGL","168335"
"SAGLC","238346"
"SAGLG","238347"
"SAGLA","NaN"
"SAGLG2","NaN"
"SAGLV","NaN"
"SAGLS6","NaN"
"SAGO","60240"
"SAHA","168336"
"SAHE2","168337"
"SAHO","78941"
"SAHU2","128671"
"SAHUH","242737"
"SAHUT","242738"
"SAIN3","131125"
"SAIR","168338"
"SAJE3","168339"
"SAJE","78942"
"SALA3","58319"
"SALA6","53452"
"SALAB","61102"
"SALAL2","53459"
"SALE","78944"
"SALI","78945"
"SALU","54846"
"SALUC","238348"
"SALUL","118406"
"SALUL2","238349"
"SALU2","78946"
"SAMA12","168340"
"SAME2","78947"
"SAMO4","168341"
"SAMO2","168342"
"SAMY2","118751"
"SAMYA","242739"
"SAMYM","242740"
"SAMY","168344"
"SANI","54847"
"SANI10","1237258"
"SANI8","78948"
"SANU4","168345"
"SAOR","78949"
"SAOV","168346"
"SAOVA","242743"
"SAOVC","242744"
"SAOVG","242745"
"SAOVO","242746"
"SAPE2","168347"
"SAPE3","126987"
"SAPE5","54848"
"SAPE18","78950"
"SAPH","168350"
"SAPL2","78951"
"SAPLP4","238350"
"SAPO","168351"
"SAPR3","78952"
"SAPS","168352"
"SAPS8","1143996"
"SAPU15","1030044"
"SAPY","168353"
"SARA4","168354"
"SARE2","168355"
"SAREG","238353"
"SARER","238354"
"SARI4","168356"
"SARO2","168357"
"SAROD","238355"
"SAROR","238356"
"SASC","71076"
"SASE","130126"
"SASE2","168358"
"SASE3","168359"
"SASE4","168360"
"SASI13","168361"
"SASI2","61100"
"SASP2","168362"
"SAST2","168363"
"SATA","168364"
"SATR","78953"
"SATU2","168366"
"SATW","168367"
"SATY2","1237407"
"SAUV","168368"
"SAVE","168369"
"SAWO","168370"
"SASC3","289587"
"SACA46","426587"
"SAAU11","59657"
"SACA51","78961"
"SALA26","78962"
"SASP12","78963"
"SASPG","80180"
"SASPS","80181"
"SABE3","NaN"
"SAPA10","181662"
"SAAM5","168373"
"SAAP2","64134"
"SAAPA","181865"
"SAAPC","181866"
"SAAR8","168375"
"SAAZ","57121"
"SAAZA","242747"
"SAAZG","57120"
"SABA5","168376"
"SABR3","78965"
"SACA8","58190"
"SACH5","852224"
"SACL","78966"
"SACO5","128652"
"SACO6","53200"
"SACOA5","242748"
"SACOC","830667"
"SACOZ","242749"
"SADA2","168377"
"SADO4","1486830"
"SADOD2","81359"
"SADOC5","194151"
"SADOD3","194150"
"SADOI","194153"
"SADOP","NaN"
"SADOM","238364"
"SAEN2","168379"
"SAER2","78968"
"SAFA2","148006"
"SAFU2","67813"
"SAGR3","888501"
"SAGR4","168380"
"SAHE3","168381"
"SALE5","168382"
"SALE2","168383"
"SALE3","58191"
"SALY","168384"
"SALY2","64093"
"SAME3","50643"
"SAMI11","168385"
"SAMIB","242752"
"SAMIM2","242753"
"SAMI12","126484"
"SAMO3","78970"
"SAMU","78971"
"SAOC5","168389"
"SAPA5","78972"
"SAPA6","168390"
"SAPE6","550429"
"SAPE15","168391"
"SAPI2","168392"
"SARE3","128693"
"SARE4","168393"
"SARI5","168394"
"SARO3","168395"
"SASE8","168397"
"SASO","63964"
"SASP3","64133"
"SASU7","168398"
"SASU4","168399"
"SATE3","168400"
"SATH2","1193424"
"SAUR","168401"
"SAVA","78973"
"SAVI3","168403"
"SAWH2","713731"
"SAIN13","431588"
"SANI4","1665961"
"SANIC4","52688"
"SANIC5","53454"
"SARA2","57824"
"SARAM4","57825"
"SARAR3","57826"
"SAEB2","127935"
"SAEBA","318207"
"SAEBC","318165"
"SAEBE","238369"
"SAVA2","168406"
"SAVA3","168407"
"SAVAP","238370"
"SADO7","542197"
"SACA13","51044"
"SAAN2","168409"
"SACA14","783544"
"SAME6","168410"
"SAOF3","64549"
"SAAR9","55466"
"SAAR10","78978"
"SABI2","57626"
"SABI3","56840"
"SACA15","81722"
"SACAC2","200041"
"SACAG2","209200"
"SACR2","53201"
"SACRC","68470"
"SACRT","68471"
"SAGR5","78979"
"SAHO2","64112"
"SAKA2","168413"
"SALA7","56841"
"SAMA2","130365"
"SAMA3","57625"
"SAMA9","168414"
"SAOD","127367"
"SAPE7","78980"
"SAPU8","168415"
"SASA9","168416"
"SASA3","57783"
"SASM","168417"
"SATR3","78981"
"SATR4","168418"
"SATU","56842"
"SAOR9","168420"
"SAUN8","168421"
"SAUNS","242754"
"SAUNU","242755"
"SAEL2","82767"
"SAFR4","168425"
"SAFRF","242756"
"SAFRL2","242757"
"SAFRP","242758"
"SAHA3","168426"
"SAPA7","82766"
"SAPAP","242759"
"SAPAP2","242760"
"SASA8","168427"
"SAAB","78982"
"SAOC3","168428"
"SAOA3","NaN"
"SASA4","952228"
"SASAD","242761"
"SASAS","1608721"
"SAGL5","120167"
"SALA25","275448"
"SALA8","829753"
"SANA7","NaN"
"SABA14","78983"
"SAVE4","67802"
"SAPA30","168433"
"SAPE11","131550"
"SAUT2","168434"
"SASA5","49472"
"SARE","1144602"
"SASA19","156239"
"SAAH","NaN"
"SAAR24","NaN"
"SABE10","NaN"
"SACA7","NaN"
"SACA23","714235"
"SACH19","NaN"
"SACH7","NaN"
"SAEX4","NaN"
"SAFO3","NaN"
"SAGI2","NaN"
"SAHA7","NaN"
"SAMI21","525303"
"SAMO7","631307"
"SANA8","627259"
"SAPO4","NaN"
"SARE17","NaN"
"SARE10","NaN"
"SASW","NaN"
"SAWR2","NaN"
"SAAL4","123545"
"SAFL4","81900"
"SALE4","121265"
"SAMI9","123544"
"SAOR3","168439"
"SAPS2","62274"
"SAPU4","52651"
"SAPUM","NaN"
"SAPUP6","NaN"
"SAPUV","181897"
"SARO14","245875"
"SARO","NaN"
"SARU4","52648"
"SARUA","172850"
"SARUG","238376"
"SARUJ","182746"
"SARUR","238377"
"SARUW","62276"
"SAFL5","168440"
"SAAL5","54795"
"SAVI7","285170"
"SACE","60742"
"SATS","NaN"
"SAAM3","78984"
"SAAN3","168444"
"SAANA3","242766"
"SAANY","242767"
"SADE3","168445"
"SANU","168446"
"SAVI4","168447"
"SAWE","168448"
"SAAL20","168449"
"SABA6","168451"
"SASE6","282366"
"SAAD","144153"
"SAADO2","238405"
"SAAI","144152"
"SAAL6","144151"
"SAAP4","168452"
"SAAP3","168453"
"SABR6","128874"
"SABRA2","238406"
"SABRC","238407"
"SABRC4","NaN"
"SABRF","238408"
"SABRV2","238409"
"SABR7","168454"
"SABRB3","242768"
"SABRT","242769"
"SACA50","128873"
"SACAC4","NaN"
"SACAD2","548989"
"SACAM2","548988"
"SACAS4","548993"
"SACAS5","548990"
"SACAU3","548986"
"SACA18","168455"
"SACA53","144156"
"SACA19","168456"
"SACA20","168457"
"SACE2","144155"
"SACH4","168458"
"SAER3","168459"
"SAES","144154"
"SAFE","128872"
"SAFEF","181867"
"SAFEN","242771"
"SAFEV","242772"
"SAFL6","144159"
"SAFLC","238417"
"SAFLS","238418"
"SAFO4","144160"
"SAGA3","168460"
"SAGO2","168461"
"SAHI5","144158"
"SAHIA","242773"
"SAHIH","242774"
"SAHIR","242775"
"SAHI3","144157"
"SAHIC2","NaN"
"SAHIH2","238419"
"SAHIP2","238420"
"SAHI7","168462"
"SAHO4","168463"
"SAHY","78986"
"SAID","168464"
"SAIN4","168465"
"SALY3","144161"
"SALYH","238421"
"SALYL","238422"
"SAMA5","168466"
"SAME7","68218"
"SAMI5","168467"
"SAMI6","118752"
"SANE3","128876"
"SANEC","238423"
"SANEC2","238424"
"SANEI","238425"
"SANEN","238426"
"SANEP","238427"
"SANEP2","238428"
"SANI5","168468"
"SANIC2","242776"
"SANIN","242777"
"SANI6","144163"
"SANU2","144162"
"SANU3","168469"
"SAOC4","144164"
"SAOD2","118529"
"SAOP","128880"
"SAOPG","238429"
"SAOPO","238430"
"SAOPS","238431"
"SAOR2","168470"
"SAPA13","126734"
"SAPA14","132437"
"SAPAN","132440"
"SAPE8","128094"
"SAPL3","144168"
"SARA7","144167"
"SARE11","144166"
"SARE8","144165"
"SARH2","168471"
"SARI8","128879"
"SARU7","128878"
"SARU8","144178"
"SASE7","144179"
"SASI6","144174"
"SASP4","144171"
"SAST16","168473"
"SASU6","168474"
"SATA4","NaN"
"SATE5","168476"
"SATE9","144169"
"SATE4","168477"
"SATI3","128877"
"SATO2","168478"
"SATR5","144177"
"SAVI5","67817"
"SAVIS","242778"
"SAVIV","242779"
"SAFR5","78987"
"SCSC15","121786"
"SCSCA2","1581145"
"SCSCC","1581146"
"SCSCS5","1581144"
"SCCE3","NaN"
"SCCH3","54994"
"SCCO7","168483"
"SCGA2","168484"
"SCGA3","168485"
"SCGL5","168486"
"SCHO10","168487"
"SCKI","168488"
"SCMO5","168489"
"SCPL","126620"
"SCPR","168490"
"SCSE6","48322"
"SCSES","48321"
"SCSET","48320"
"SCAE2","168491"
"SCAM11","168492"
"SCAP4","168493"
"SCBO4","123692"
"SCBR13","168494"
"SCCA30","168495"
"SCCAC4","NaN"
"SCCAL2","NaN"
"SCCA28","NaN"
"SCCA29","168496"
"SCCO23","168497"
"SCCR7","168498"
"SCCU7","168499"
"SCCUC","242780"
"SCCUG","242781"
"SCCUI","242782"
"SCCU8","168500"
"SCCUC2","242783"
"SCCUD","242784"
"SCDE7","168501"
"SCDED","242785"
"SCDED2","242786"
"SCGL13","168502"
"SCGY","168503"
"SCHI5","168504"
"SCHY7","168505"
"SCIN10","168506"
"SCIR","168507"
"SCIRI","238439"
"SCIRR","238440"
"SCKA5","168508"
"SCLI15","168510"
"SCLIL","242787"
"SCLIM","242788"
"SCMA13","168511"
"SCMU12","168512"
"SCMUM","238441"
"SCMUP3","238442"
"SCMUP","NaN"
"SCMUP2","NaN"
"SCNE4","341568"
"SCOB8","168514"
"SCOB9","168515"
"SCOR3","168516"
"SCPA26","168517"
"SCPAP4","242790"
"SCPAR","242791"
"SCPAV","242792"
"SCPA24","168518"
"SCPA27","168519"
"SCPAP5","242793"
"SCPAR2","242794"
"SCPA25","168520"
"SCPE12","168521"
"SCPS2","1038580"
"SCPU16","168522"
"SCSA9","168523"
"SCSC14","168524"
"SCSCA","NaN"
"SCSCD3","242795"
"SCSCS4","242796"
"SCSE12","168525"
"SCSI5","168526"
"SCSP5","168527"
"SCSU12","168528"
"SCTU5","168529"
"SCUL","168530"
"SCUM3","168531"
"SCUN6","123973"
"SCUNA2","242797"
"SCUNO","242798"
"SCUNU4","242799"
"SCZE","NaN"
"SCMO3","706885"
"SCSU13","546790"
"SCCU4","316754"
"SCFR","316879"
"SCPA","148962"
"SCAS","NaN"
"SCAR10","322335"
"SCEL5","425784"
"SCGL6","430184"
"SCMO10","209996"
"SCPA2","78991"
"SCPAA3","238444"
"SCAD","168532"
"SCAM3","168533"
"SCAP","168534"
"SCAT7","168535"
"SCDI4","168536"
"SCGL2","168537"
"SCHA4","168538"
"SCHA5","448415"
"SCHE2","168539"
"SCHO","168540"
"SCIM","168541"
"SCJA2","168542"
"SCKA","168543"
"SCKA4","168544"
"SCKE","168545"
"SCLA16","168546"
"SCLI4","168547"
"SCLY2","168548"
"SCMA4","168549"
"SCME2","168550"
"SCME3","168551"
"SCNU3","168552"
"SCPE14","NaN"
"SCPU5","168554"
"SCPUP2","242800"
"SCSA3","168555"
"SCSA4","168556"
"SCSP","168557"
"SCSPL","242802"
"SCSPS","242803"
"SCST3","168558"
"SCVE3","168559"
"SCAR8","168560"
"SCGL7","168563"
"SCAG70","168564"
"SCAN10","168565"
"SCAP70","168566"
"SCCI5","168568"
"SCCR5","168570"
"SCHE4","168576"
"SCMA9","168578"
"SCOB4","168579"
"SCOC9","168580"
"SCPU12","168583"
"SCRI4","168584"
"SCRIL","242804"
"SCRIR","242805"
"SCTE11","168589"
"SCTR7","168590"
"SCIN3","168593"
"SCPE9","168594"
"SCPU","129497"
"SCBR4","140045"
"SCCI2","168595"
"SCFR5","369764"
"SCLI11","118747"
"SCMA3","168598"
"SCNI2","168599"
"SCPS3","1144577"
"SCRH","168600"
"SCSA","168601"
"SCSAH","242806"
"SCSAS","242808"
"SCSC","122603"
"SCSCD","238447"
"SCSCS","238449"
"SCSCS3","NaN"
"SCSP4","168603"
"SCTE5","168605"
"SCDID","NaN"
"SCDIS","83604"
"SCFL5","206157"
"SCPE7","NaN"
"SCPO","137104"
"SCPU2","168606"
"SCRO2","168607"
"SCLI2","1136649"
"SCAN","168610"
"SCANW","242811"
"SCMU6","168611"
"SCPIG","315707"
"SCBR5","348490"
"SCLA9","168613"
"SCRU7","168614"
"SCDR","168615"
"SCDU","168616"
"SCTE2","168617"
"SCAR5","156219"
"SCBA80","156221"
"SCLI12","156222"
"SCLI","156218"
"SCAL5","168618"
"SCCR","168619"
"SCWR3","168620"
"SCMA11","NaN"
"SCER6","533158"
"SCERR2","533159"
"SCHA10","494016"
"SCJU4","736568"
"SCPU14","358065"
"SCSA11","777356"
"SCSM3","567184"
"SCCA25","793815"
"SCCO20","793818"
"SCOB10","793819"
"SCST10","793816"
"SCAC3","59205"
"SCACA","59207"
"SCACO2","546020"
"SCAM6","59066"
"SCCA11","47159"
"SCDE6","168621"
"SCET2","168623"
"SCHE5","78994"
"SCPU10","59072"
"SCPUB","181664"
"SCPUL4","318260"
"SCPUP5","242813"
"SCSU10","78997"
"SCTA2","78998"
"SCTO3","168634"
"SCCA23","426625"
"SCNI","79000"
"SCAR2","320162"
"SCOB","848728"
"SCSC3","168635"
"SCMO11","168636"
"SCEX2","348491"
"SCBR7","910830"
"SCHE3","1174183"
"SCAM","168637"
"SCFA3","168638"
"SCAR9","491100"
"SCMU16","491115"
"SCGH","426631"
"SCPE2","NaN"
"SCAN5","118746"
"SCAT4","168640"
"SCAT2","1249583"
"SCCO","79001"
"SCCY","1638586"
"SCDI","79003"
"SCDI2","168641"
"SCEX","168642"
"SCFL2","168643"
"SCGE2","168644"
"SCHA3","52632"
"SCLI5","168645"
"SCLO","168646"
"SCMI2","59068"
"SCNE","168647"
"SCPA8","168648"
"SCPE3","118745"
"SCPE4","49367"
"SCPO2","168649"
"SCBA2","168652"
"SCCA24","NaN"
"SCCI6","327344"
"SCCI","168654"
"SCCIC","242818"
"SCCIG","242819"
"SCCU2","NaN"
"SCEG","280826"
"SCGE","168655"
"SCHA7","1251481"
"SCHI3","168656"
"SCLE7","370167"
"SCLI3","168658"
"SCMI3","290578"
"SCMI4","168659"
"SCMU8","824785"
"SCNO4","370168"
"SCOL2","168662"
"SCPA5","168663"
"SCPAC","242820"
"SCPAC2","242821"
"SCPAP2","242822"
"SCPO8","955938"
"SCPT","NaN"
"SCPTM","NaN"
"SCPTP","NaN"
"SCRE","141077"
"SCRU8","370169"
"SCSC2","348493"
"SCSE4","290623"
"SCSU9","426639"
"SCTE6","168664"
"SCTR","141078"
"SCVE2","145496"
"SCBR12","168665"
"SCGL3","168669"
"SCME4","168672"
"SCNY","168673"
"SCPA10","168674"
"SCPA9","148445"
"SCPAH","148444"
"SCPAI2","242825"
"SCPAP","148442"
"SCPAT","148446"
"SCPO4","79005"
"SCPU6","168675"
"SCSI3","168677"
"SCSP2","168678"
"SCSPB","871498"
"SCSPS2","871499"
"SCWE","168682"
"SCWH","168683"
"SCWR","148303"
"SCUN2","168684"
"SCUNA","242827"
"SCUNU","1555374"
"SCDU2","79006"
"SCUN3","168685"
"SCDI5","79007"
"SCCA17","NaN"
"SCCE5","67909"
"SCCEC5","242829"
"SCCES","242830"
"SCJU3","67942"
"SCOB5","123794"
"SCTO2","67907"
"SCTOC","242831"
"SCTOT","242832"
"SCBR2","79008"
"SCBI","48990"
"SCHA2","48991"
"SCFE","168687"
"SCGR5","NaN"
"SCPO9","1476733"
"SCVE4","1123637"
"SCDU3","317963"
"SCCA18","168689"
"SCLI13","168690"
"SCRI2","79010"
"SCSC70","168692"
"SCAQ2","168694"
"SCMA10","168695"
"SCSI8","1638682"
"SCBO","57196"
"SCAT3","79011"
"SCCA2","50812"
"SCCAC","1058463"
"SCCAF2","318175"
"SCDE","62684"
"SCLA5","50808"
"SCLA","79012"
"SCMA7","168696"
"SCMA2","773860"
"SCMI8","1232340"
"SCMO4","168697"
"SCNO2","124485"
"SCOR","168698"
"SCPA6","168699"
"SCVI","79014"
"SCCH2","NaN"
"SCAL2","168701"
"SCAL3","168702"
"SCAN3","168704"
"SCANA2","238462"
"SCANM","238463"
"SCAN4","59794"
"SCAR3","168705"
"SCAR4","168706"
"SCBO2","79015"
"SCBOA","80183"
"SCBOB","80184"
"SCBR3","168707"
"SCBU","168708"
"SCCA3","59791"
"SCCA4","168709"
"SCDR2","168710"
"SCDRD","1555275"
"SCDRE","1555276"
"SCDRR","1555277"
"SCEL","134213"
"SCELE","242835"
"SCELH","242836"
"SCFL4","168711"
"SCGA","79016"
"SCGL4","168712"
"SCHA6","168713"
"SCIN","133094"
"SCINA","NaN"
"SCINI2","242837"
"SCINP","242838"
"SCIN2","127045"
"SCLA4","168714"
"SCLA2","79017"
"SCLAL2","59795"
"SCMI6","168715"
"SCMO6","168716"
"SCMU4","168717"
"SCMU2","168718"
"SCNA","79019"
"SCNE2","129638"
"SCOC2","168719"
"SCOV","82531"
"SCOVB","238464"
"SCOVC2","238465"
"SCOVM","238466"
"SCOVO","238467"
"SCOVP","238468"
"SCOVR","238469"
"SCOVR2","238470"
"SCOVV2","238471"
"SCOVV3","238472"
"SCPA7","129652"
"SCPAA2","129653"
"SCPAM","129615"
"SCPAP3","129654"
"SCPO5","168720"
"SCPOP2","238474"
"SCPOP4","NaN"
"SCPOP3","238475"
"SCPOD","NaN"
"SCPOG2","NaN"
"SCPOT","NaN"
"SCPS","168721"
"SCRE3","168722"
"SCSA6","168723"
"SCSA5","168724"
"SCSE5","168725"
"SCSI6","59792"
"SCTE15","932511"
"SCTH","168727"
"SCTU2","57122"
"SCWR2","53913"
"SCJA","341626"
"SCHY","426640"
"SEBI9","168728"
"SEED","125147"
"SEVI5","136613"
"SECO6","168731"
"SELE7","1550802"
"SEPE3","58884"
"SEPU4","79023"
"SEAL2","79024"
"SEBO2","339163"
"SECI6","704705"
"SECO","168733"
"SEDE","123928"
"SEDI","61155"
"SEEA2","168734"
"SEGL3","790148"
"SEHA","168737"
"SELA","79026"
"SELAL","142912"
"SELAN2","238479"
"SELAS","238480"
"SELA2","79027"
"SELAF","80186"
"SELAH","80187"
"SELAL2","80188"
"SELE","168740"
"SEMO2","203990"
"SEMO5","168742"
"SENA","276073"
"SENE","168743"
"SENI","79028"
"SENU","61156"
"SEOB3","79029"
"SEOB","60847"
"SEOBB","80189"
"SEOBO","80190"
"SEOBR","80192"
"SEOR","79030"
"SEORO","238481"
"SEORT","238482"
"SEOR2","79031"
"SEPA15","1143927"
"SEPU","168746"
"SEPU6","168747"
"SERA4","61471"
"SERAC","238484"
"SERAD","238485"
"SERAR","238486"
"SERU3","168749"
"SESP","58886"
"SESPP","238487"
"SESPP2","238488"
"SESPS","238489"
"SESPY","238490"
"SEST","168752"
"SEST2","79033"
"SESTM","238491"
"SESTS2","238492"
"SETE3","127597"
"SEVA5","625968"
"SEVI6","168753"
"SEWR","168754"
"SEWRP","238493"
"SEWRW","238494"
"SENE3","NaN"
"SEAC4","137107"
"SEAP","130887"
"SEAR5","168755"
"SEAR","168756"
"SEARA2","238496"
"SEARR","238497"
"SEAR2","168757"
"SEAR6","168758"
"SEAS","79034"
"SEBI","58768"
"SECI7","346868"
"SECI","79035"
"SECO5","872999"
"SEDE4","168760"
"SEDE2","136990"
"SEDED","242840"
"SEDES","142800"
"SEDES2","242841"
"SEDO6","872893"
"SEDO","136991"
"SEEA","168761"
"SEEC","168762"
"SEER","79036"
"SEHA2","79037"
"SEKR2","873119"
"SELA5","873128"
"SELE2","168764"
"SELE3","79038"
"SELU3","168765"
"SEME2","168766"
"SEMU","149014"
"SEMUL","242842"
"SEMUM","242843"
"SEOR3","79039"
"SEOV","332850"
"SEPA7","873207"
"SEPE","168767"
"SEPI","168768"
"SEPL2","873231"
"SEPS4","872890"
"SERU","133266"
"SERU2","137054"
"SESA2","168769"
"SESE","136989"
"SESI","144230"
"SESU2","137053"
"SESU3","359729"
"SETE8","137023"
"SETO","168770"
"SEUN","137060"
"SEUT","168772"
"SEVI","137062"
"SEWA","63875"
"SEWA2","79041"
"SEWE3","137063"
"SEWR2","168774"
"SEAU","230772"
"SEDI2","230773"
"SEGR2","343226"
"SEJO","343227"
"SEJOJ","1059514"
"SEJOO","550439"
"SECO16","168775"
"SESP8","168778"
"SEAC8","168779"
"SEBR5","168780"
"SECA15","168781"
"SECA16","168782"
"SECA17","168783"
"SEDI12","168784"
"SEDO4","168785"
"SEOE","168786"
"SEPO7","168787"
"SEPU14","168788"
"SERE6","168789"
"SESU70","168790"
"SETR7","168791"
"SEAN","168792"
"SEDI3","168793"
"SELA3","168794"
"SEMA17","168795"
"SENE5","168796"
"SEPA","168797"
"SEAD3","168798"
"SEDE7","168799"
"SEMA13","168800"
"SESU11","168801"
"SEVE6","1479491"
"SEAC2","880579"
"SEAM","168803"
"SEAMA","242844"
"SEAMH","550721"
"SEAM2","126605"
"SEAP2","63375"
"SEAR3","168805"
"SEAR4","53206"
"SEAS2","58847"
"SEAT","168806"
"SEBI2","168808"
"SEBIB","740874"
"SEBIH","242847"
"SEBL","79042"
"SECA","58848"
"SECA7","168809"
"SECL","79043"
"SECO2","168811"
"SECR","168812"
"SEEL2","168814"
"SEER2","168815"
"SEERE","242848"
"SEERK","242849"
"SEERM","242850"
"SEER4","168816"
"SEFL3","58036"
"SEFLD","58037"
"SEFLF","242851"
"SEFLM","81363"
"SEFR3","79045"
"SEFRB","242852"
"SEFRF","81364"
"SEFRI","242853"
"SEFRO","81365"
"SEHY","878082"
"SEHY2","64165"
"SEIN2","79047"
"SEINE","81366"
"SEINI","242854"
"SEINM","81367"
"SEINO","81368"
"SEINS","242855"
"SELE8","168818"
"SELU","168819"
"SELY","79049"
"SEME","168821"
"SEMO3","79050"
"SEMU9","168822"
"SEMUH","242856"
"SEMU12","168823"
"SENE6","168824"
"SEPA2","168825"
"SEPA3","79051"
"SEPS","168826"
"SEPU3","168827"
"SEQU3","168828"
"SERA","168829"
"SERI2","122613"
"SESA3","168831"
"SESC","79053"
"SESE2","54922"
"SESEA","242857"
"SESES","81370"
"SESH","168832"
"SESO","168833"
"SESP3","79054"
"SESPM","242858"
"SESPS2","242859"
"SESP4","168834"
"SESQ","69438"
"SETA","61889"
"SETR","79055"
"SEWA3","168835"
"SEWO","168836"
"SEEM3","NaN"
"SEBE2","898697"
"SEBE3","NaN"
"SEGR4","79056"
"SEMU4","NaN"
"SERO","898731"
"SEVO2","NaN"
"SEWE4","950843"
"SEWR4","752494"
"SEAR8","79057"
"SEBA2","332566"
"SEBA3","122604"
"SEBI5","134205"
"SECO10","79059"
"SEDU","168838"
"SEDUD","316114"
"SEDUI","242860"
"SEGA2","168839"
"SEHE3","136373"
"SEHI2","168840"
"SEHIG","242861"
"SEHIH","242862"
"SELI9","851055"
"SELI4","168843"
"SEMA11","79061"
"SEME4","168844"
"SEMEC","242863"
"SEMO11","168845"
"SENI3","348494"
"SEOB4","62915"
"SEOR5","168848"
"SEPE4","138577"
"SEPEG","181665"
"SEPES","NaN"
"SEPI3","168849"
"SEPO5","335152"
"SEPU13","168850"
"SERI7","168851"
"SERO8","168852"
"SESO2","594433"
"SEUN3","289947"
"SEWI3","135435"
"SESE3","47372"
"SEGI2","59567"
"SERE2","83102"
"SEKA2","1598026"
"SEKAK","NaN"
"SEAS3","168856"
"SELI5","168857"
"SEOR6","79063"
"SEORC2","80193"
"SEORO2","80194"
"SERI4","168858"
"SETO7","803813"
"SEBR4","168859"
"SEDI7","348495"
"SEIN5","168860"
"SEPO4","348496"
"SEDR","120011"
"SEHE8","79064"
"SETO3","124008"
"SEVE","890511"
"SEMA3","168869"
"SEMI7","497647"
"SEPO2","130743"
"SEPOG","NaN"
"SEPOP","1449104"
"SESE5","168870"
"SETR3","168871"
"SEVE2","60112"
"SEAR7","168872"
"SECO4","168875"
"SEGR6","168878"
"SELE6","122606"
"SELI3","168880"
"SEMA4","168881"
"SEMA5","168882"
"SEMA6","145372"
"SEPA10","79068"
"SEPR","1377605"
"SERA2","168886"
"SERE3","168887"
"SEREF","315404"
"SERER","315413"
"SERER2","541442"
"SESC2","168888"
"SESE4","139964"
"SESEL2","NaN"
"SESES2","242865"
"SETE9","1341188"
"SETE6","168889"
"SEUT2","1304922"
"SEVI3","168890"
"SEVU2","273964"
"SEAU4","287990"
"SEBI6","168892"
"SECA4","168893"
"SEFA4","282963"
"SEPE2","133323"
"SEPEP3","133322"
"SEPEP","133321"
"SESC3","168894"
"SETE7","168895"
"SHAR","79071"
"SHCA","79072"
"SHRO","127534"
"SHRO2","168897"
"SHIN","192362"
"SHGA","156106"
"SHGAB","1060449"
"SHGAG","156108"
"SHPU","156097"
"SIDE","79073"
"SIFI","79074"
"SIGR14","168898"
"SIRO","168899"
"SIVI5","284719"
"SIVI2","168900"
"SIHA8","79075"
"SIPR","79076"
"SITR3","81595"
"SIAL7","168901"
"SIAM","168902"
"SIAN","117435"
"SIAN4","168903"
"SICU3","168904"
"SIER","168905"
"SIGL","168906"
"SIHE9","168907"
"SIHI5","168908"
"SIHI6","168909"
"SILA","168910"
"SILA24","168911"
"SILA19","168912"
"SIMA6","168913"
"SIMA7","168914"
"SIMI8","168915"
"SIPA6","168916"
"SIPA","168917"
"SISE5","168918"
"SIWA2","168919"
"SIGR","168920"
"SIAB","168921"
"SIAC3","168922"
"SIAG","168923"
"SICI","168925"
"SICO7","168926"
"SICO","132448"
"SIEL","168928"
"SIELE","1636912"
"SIELP","1636911"
"SIFA","54995"
"SIGL4","154028"
"SIGL5","285516"
"SIGL6","168929"
"SIHE3","118743"
"SIJA","285517"
"SILI","168931"
"SILO","168933"
"SINE","168934"
"SIRH","79077"
"SIRU2","1015588"
"SISA5","279405"
"SISP","79078"
"SIST5","168936"
"SITR","168937"
"SIUR2","168938"
"SIAS4","79079"
"SIASA2","80196"
"SIASN","80197"
"SICA","67831"
"SICAC3","80198"
"SICAR","61042"
"SICA2","168939"
"SICA3","168940"
"SICAC4","242870"
"SICAG3","242871"
"SICE3","79080"
"SICO2","79081"
"SICU","168941"
"SIDI","57139"
"SIEL2","79082"
"SIGI","79083"
"SIGL2","61357"
"SIHA","79084"
"SIHE4","168942"
